	room	message_count	num_of_players	onboarding_success_rate	final_success_rate	onboarding_types	onboarding_types_fine	game_types	final_agreement	most_common_tokens	onboarding_success_rate_coarse	final_success_rate_coarse	deli_correct	moderator_messages	submits_per_user	performance_gain	unique_tokens_count	tokens_count	submits_per_user	message_entropy	best_onboarding_score
7708ee04-005b-474d-a8b5-6ff30bc848ca	7708ee04-005b-474d-a8b5-6ff30bc848ca	16	4	0.625	0.5	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 1, 'BIASED': 1})	Counter({'E': 2, 'C63E': 1, '6E': 1})	Counter({'BIASED': 4})	0.75	[('agree', 4), ('over', 2), ('rule', 2), ('that', 2), ('same', 2)]	0.0	0.0	0	0	1.0	-0.125	36	94	1.0	0.9886085007312413	0.75
52aa288a-3820-4ad4-b101-4be219b1103e	52aa288a-3820-4ad4-b101-4be219b1103e	23	3	0.5	1.0	Counter({'BIASED + ODDS': 1, 'OTHER_ERROR': 1, 'ALL_INCORRECT': 1})	Counter({'6A7': 1, 'A': 1, '6S': 1})	Counter({'CORRECT': 3})	1.0	[('vowel', 7), ('even', 4), ('need', 4), ('number', 3), ('think', 3)]	0.0	1.0	1	0	1.0	0.5	53	240	1.0	0.9526230661652663	0.75
1af2b204-c003-4a56-bd19-d8bd242f94d2	1af2b204-c003-4a56-bd19-d8bd242f94d2	31	4	0.5	0.5	Counter({'BIASED': 3, 'ALL_CHECKED': 1})	Counter({'4E': 3, '4ER5': 1})	Counter({'ALL_CHECKED': 4})	1.0	[('have', 7), ('even', 6), ('turn', 5), ('vowel', 5), ('right', 4)]	0.0	0.0	0	0	1.25	0.0	71	247	1.25	0.9870894389417636	0.5
8bfada0d-0837-47b6-bda9-95a8c9dc9a64	8bfada0d-0837-47b6-bda9-95a8c9dc9a64	45	4	0.6875	1.0	Counter({'OTHER_ERROR': 3, 'BIASED + ODDS': 1})	Counter({'23E': 1, '3V': 1, '3': 1, 'E': 1})	Counter({'CORRECT': 4})	1.0	[('check', 7), ('even', 7), ('side', 7), ('have', 7), ('need', 6)]	0.0	1.0	1	0	1.0	0.3125	78	339	1.0	0.9256749939092663	0.75
561af921-b29b-486e-ad76-aabbaf4c9a06	561af921-b29b-486e-ad76-aabbaf4c9a06	10	2	0.375	1.0	Counter({'BIASED + CONST': 1, 'BIASED': 1})	Counter({'8FA': 1, '8A': 1})	Counter({'CORRECT': 2})	1.0	[('rule', 6), ('valid', 4), ('think', 3), ('flip', 3), ('just', 3)]	0.0	1.0	1	0	2.0	0.625	50	142	2.0	0.9709505944546686	0.5
816e2b09-21bc-4d7b-9d34-c1a3352bafe3	816e2b09-21bc-4d7b-9d34-c1a3352bafe3	18	2	0.5	0.5	Counter({'BIASED': 2})	Counter({'2E': 2})	Counter({'BIASED': 2})	0.5	[('cards', 5), ('that', 5), ('test', 5), ('with', 4), ('number', 3)]	0.0	0.0	0	0	1.0	0.0	55	198	1.0	0.9640787648082292	0.5
ad0f379c-af8a-4a65-a836-61d496afd3a3	ad0f379c-af8a-4a65-a836-61d496afd3a3	14	2	0.625	0.5	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'U': 1, 'U6': 1})	Counter({'BIASED': 2})	1.0	[('agree', 4), ('final', 3), ('decision', 3), ('submit', 3), ('bat', 3)]	0.0	0.0	0	0	1.5	-0.125	40	103	1.5	0.9402859586706309	0.75
0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780	0b1354b8-4d4b-4b50-ab1e-3d1e7d9ac780	34	4	0.75	0.875	Counter({'OTHER_ERROR': 3, 'CORRECT': 1})	Counter({'E': 2, 'E7': 1, '27': 1})	Counter({'CORRECT': 3, 'BIASED': 1})	0.75	[('have', 15), ('vowel', 9), ('even', 8), ('that', 7), ('with', 6)]	0.25	0.75	0	0	1.0	0.125	87	299	1.0	0.9662758942345174	1.0
2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c	2d8bb928-e1b3-4e2b-87b1-a9c3e06be23c	31	5	0.6	1.0	Counter({'OTHER_ERROR': 3, 'BIASED': 1, 'CORRECT': 1})	Counter({'6U': 1, 'U': 1, 'Q': 1, '3U': 1, '63': 1})	Counter({'CORRECT': 5})	1.0	[('think', 4), ('everyone', 4), ('hello', 3), ('only', 3), ('could', 3)]	0.2	1.0	0	0	1.2	0.4	59	196	1.2	0.9851247125606681	1.0
f7dbb768-ca66-40ac-8449-01773f9fbf3c	f7dbb768-ca66-40ac-8449-01773f9fbf3c	41	4	0.6875	0.8125	Counter({'OTHER_ERROR': 2, 'BIASED': 1, 'CORRECT': 1})	Counter({'U4': 1, 'U': 1, 'UB': 1, 'U5': 1})	Counter({'CORRECT': 2, 'OTHER_ERROR': 1, 'BIASED': 1})	0.5	[('have', 7), ('cards', 6), ('flip', 5), ('vowels', 4), ('number', 4)]	0.25	0.5	0	0	1.5	0.125	83	308	1.5	0.9523915778049297	1.0
dc7df6dc-b5ec-45fc-a3d5-5a3346ebde02	dc7df6dc-b5ec-45fc-a3d5-5a3346ebde02	12	2	0.625	0.75	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'U': 1, '4U': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('vowel', 3), ('have', 3), ('even', 3), ('number', 3), ('other', 3)]	0.0	0.0	0	0	1.0	0.125	37	107	1.0	0.9182958340544896	0.75
30b09d0a-e89f-43a8-8427-34a4b84bcb5a	30b09d0a-e89f-43a8-8427-34a4b84bcb5a	17	3	0.4166666666666667	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'I8': 2, 'P': 1})	Counter({'BIASED': 3})	1.0	[('think', 4), ('need', 3), ('nice', 2), ('that', 2), ('sounds', 2)]	0.0	0.0	0	0	1.0	0.08333333333333331	32	91	1.0	0.9770358764490152	0.5
2ec384a1-b6b4-451c-a0c0-602275fcec5a	2ec384a1-b6b4-451c-a0c0-602275fcec5a	11	2	0.5	0.75	Counter({'BIASED': 1, 'ALL_CHECKED': 1})	Counter({'A6': 1, 'AS96': 1})	Counter({'CORRECT': 1, 'ALL_CHECKED': 1})	0.5	[('would', 4), ('dont', 3), ('other', 3), ('side', 3), ('that', 2)]	0.0	0.5	1	0	1.0	0.25	53	144	1.0	0.8453509366224365	0.5
7277c094-bc92-4ae5-ab91-6ab1780f29f5	7277c094-bc92-4ae5-ab91-6ab1780f29f5	20	4	0.5625	0.5	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'U2': 3, '9': 1})	Counter({'BIASED': 4})	1.0	[('number', 3), ('think', 3), ('hello', 2), ('clicked', 2), ('with', 2)]	0.0	0.0	0	0	1.5	-0.0625	28	110	1.5	0.9927376486136672	0.75
8026f6ee-3576-45b9-b861-33e8c4bc0032	8026f6ee-3576-45b9-b861-33e8c4bc0032	14	3	0.5	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'U4': 2, '74': 1})	Counter({'ALL_CHECKED': 3})	1.0	[('that', 7), ('rule', 4), ('with', 2), ('sounds', 2), ('there', 2)]	0.0	0.0	0	0	1.3333333333333333	0.0	62	155	1.3333333333333333	0.9821410328348752	0.5
f3eb9c1f-d4ab-4e43-8099-e5427842c99b	f3eb9c1f-d4ab-4e43-8099-e5427842c99b	25	3	0.3333333333333333	0.5	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 1})	Counter({'5R6A': 1, '5R6': 1, 'R': 1})	Counter({'ALL_CHECKED': 3})	1.0	[('that', 8), ('turn', 5), ('think', 4), ('have', 4), ('other', 3)]	0.0	0.0	0	0	1.3333333333333333	0.16666666666666669	64	191	1.3333333333333333	0.9565826682888481	0.5
992b4654-8229-43a5-a2ba-f9584b00c037	992b4654-8229-43a5-a2ba-f9584b00c037	40	3	0.6666666666666666	1.0	Counter({'BIASED': 2, 'CORRECT': 1})	Counter({'4U': 2, '9U': 1})	Counter({'CORRECT': 3})	1.0	[('with', 4), ('even', 4), ('vowel', 4), ('have', 3), ('number', 3)]	0.3333333333333333	1.0	0	0	1.3333333333333333	0.33333333333333337	62	216	1.3333333333333333	0.9602297178607611	1.0
ca8091fb-40ca-4836-a7d6-7fffe80dc87d	ca8091fb-40ca-4836-a7d6-7fffe80dc87d	11	2	0.375	0.5	Counter({'BIASED + CONST': 1, 'BIASED': 1})	Counter({'2ER': 1, '2E': 1})	Counter({'BIASED': 1, 'ALL_CHECKED': 1})	0.5	[('both', 3), ('correct', 2), ('flip', 2), ('over', 2), ('think', 2)]	0.0	0.0	0	0	4.5	0.125	30	71	4.5	0.9456603046006402	0.5
78a5b1b4-7e6e-4d12-a6a5-909cdea0a650	78a5b1b4-7e6e-4d12-a6a5-909cdea0a650	17	2	0.875	0.5	Counter({'OTHER_ERROR': 1, 'CORRECT': 1})	Counter({'U': 1, 'U5': 1})	Counter({'BIASED': 2})	1.0	[('that', 4), ('cards', 3), ('right', 3), ('should', 3), ('lets', 3)]	0.5	0.0	0	0	1.0	-0.375	44	147	1.0	0.9366673818775626	1.0
50afb4d0-1f02-4c74-b84f-b2bc10228490	50afb4d0-1f02-4c74-b84f-b2bc10228490	33	4	0.5625	0.5625	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'U6': 3, 'U': 1})	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	0.75	[('have', 10), ('other', 10), ('side', 9), ('even', 8), ('card', 8)]	0.0	0.0	0	0	1.25	0.0	118	472	1.25	0.9962859311888503	0.75
e39b1e78-e5be-4a7a-9834-315742a229ea	e39b1e78-e5be-4a7a-9834-315742a229ea	17	2	0.5	0.5	Counter({'BIASED': 2})	Counter({'U6': 2})	Counter({'BIASED': 2})	1.0	[('everyone', 3), ('have', 3), ('sounds', 3), ('good', 3), ('dolphin', 3)]	0.0	0.0	0	0	1.0	0.0	59	140	1.0	0.9366673818775626	0.5
c2a8b922-255f-4a95-bfd8-6731681ff501	c2a8b922-255f-4a95-bfd8-6731681ff501	23	5	0.65	0.5	Counter({'OTHER_ERROR': 3, 'BIASED': 2})	Counter({'U': 2, 'U6': 2, '9': 1})	Counter({'BIASED': 5})	1.0	[('chose', 3), ('great', 3), ('going', 3), ('submit', 3), ('final', 3)]	0.0	0.0	0	0	1.4	-0.15000000000000002	22	109	1.4	0.9627069364469678	0.75
31f405f6-4b78-4507-bb20-2e51a45f64ea	31f405f6-4b78-4507-bb20-2e51a45f64ea	19	2	0.875	1.0	Counter({'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'7E': 1, 'E': 1})	Counter({'CORRECT': 2})	1.0	[('think', 6), ('rule', 4), ('doesnt', 4), ('sure', 3), ('right', 3)]	0.5	1.0	0	0	1.0	0.125	66	171	1.0	0.9819407868640977	1.0
457f8f61-fe07-4fce-a6cd-4b2875b3e069	457f8f61-fe07-4fce-a6cd-4b2875b3e069	42	4	0.5625	0.9375	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	Counter({'A6': 2, 'A': 1, 'G3': 1})	Counter({'CORRECT': 3, 'OTHER_ERROR': 1})	0.75	[('have', 9), ('rule', 9), ('think', 7), ('right', 6), ('because', 6)]	0.0	0.75	1	0	1.75	0.375	73	342	1.75	0.9709177646851667	0.75
cf2e4742-e63f-463c-ac2c-bfb869fa4e72	cf2e4742-e63f-463c-ac2c-bfb869fa4e72	71	4	0.5	0.6875	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'6E': 3, '5T': 1})	Counter({'BIASED + ODDS': 3, 'BIASED': 1})	0.75	[('have', 13), ('rule', 12), ('need', 10), ('even', 8), ('vowel', 8)]	0.0	0.0	0	0	1.25	0.1875	110	533	1.25	0.8461426479403795	0.5
c0d0af72-207f-470f-a4c3-8509005899c4	c0d0af72-207f-470f-a4c3-8509005899c4	16	2	0.5	0.5	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'MA': 1, '4A': 1})	Counter({'ALL_CHECKED': 1, 'BIASED': 1})	0.5	[('picked', 4), ('now', 2), ('there', 1), ('hello', 1), ('you', 1)]	0.0	0.0	0	0	2.0	0.0	34	84	2.0	0.9886994082884974	0.5
686139b2-010f-4e01-93e7-0d78f4cdbde2	686139b2-010f-4e01-93e7-0d78f4cdbde2	20	2	0.375	0.5	Counter({'OTHER_ERROR': 1, 'ALL_INCORRECT': 1})	Counter({'3': 1, '6Z': 1})	Counter({'BIASED': 2})	1.0	[('cards', 4), ('didnt', 4), ('vowel', 3), ('have', 3), ('what', 3)]	0.0	0.0	0	0	1.0	0.125	70	211	1.0	0.9927744539878084	0.75
d83b2ff4-698a-4e6a-a151-7a57c8f24d40	d83b2ff4-698a-4e6a-a151-7a57c8f24d40	9	2	0.5	0.75	Counter({'OTHER_ERROR': 2})	Counter({'A': 1, 'N': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('selected', 2), ('even', 2), ('also', 1), ('okay', 1), ('vowels', 1)]	0.0	0.0	0	0	1.0	0.25	21	54	1.0	0.9910760598382222	0.75
9267f389-d58c-4172-8ff9-3c1e20ddf8a9	9267f389-d58c-4172-8ff9-3c1e20ddf8a9	29	4	0.5	0.5	Counter({'OTHER_ERROR': 4})	Counter({'A': 2, 'D': 1, '7D4': 1})	Counter({'ALL_CHECKED': 3, 'BIASED': 1})	0.75	[('cards', 6), ('number', 5), ('rule', 5), ('need', 4), ('even', 4)]	0.0	0.0	0	0	2.0	0.0	79	276	2.0	0.9240902817854364	0.75
433eac28-8d1f-4fe1-b28b-c73d2dc107ef	433eac28-8d1f-4fe1-b28b-c73d2dc107ef	28	5	0.55	0.75	Counter({'OTHER_ERROR': 3, 'BIASED': 1, 'BIASED + ODDS': 1})	Counter({'A2': 1, 'A': 1, '2': 1, 'A29': 1, 'N9': 1})	Counter({'BIASED + ODDS': 5})	1.0	[('vowel', 5), ('even', 5), ('number', 5), ('have', 5), ('help', 5)]	0.0	0.0	0	0	1.6	0.19999999999999996	67	241	1.6	0.9300609828674145	0.75
92241f9d-d41e-4064-8a42-33889253310f	92241f9d-d41e-4064-8a42-33889253310f	17	4	0.75	0.875	Counter({'BIASED': 2, 'CORRECT': 2})	Counter({'A8': 2, 'A3': 2})	Counter({'CORRECT': 2, 'OTHER_ERROR': 2})	0.5	[('that', 6), ('there', 5), ('other', 5), ('even', 4), ('side', 4)]	0.5	0.5	0	0	1.0	0.125	62	173	1.0	0.925613407948596	1.0
184b605f-6dc6-4685-b6c1-25f8748e0372	184b605f-6dc6-4685-b6c1-25f8748e0372	8	2	0.75	0.75	Counter({'CORRECT': 1, 'BIASED': 1})	Counter({'7E': 1, '4E': 1})	Counter({'BIASED + ODDS': 2})	1.0	[('that', 4), ('have', 3), ('think', 2), ('need', 2), ('vowel', 2)]	0.5	0.0	0	0	1.0	0.0	46	114	1.0	0.9544340029249649	1.0
f2e7ae3f-ca02-4896-b0bf-b45caf4b8479	f2e7ae3f-ca02-4896-b0bf-b45caf4b8479	15	3	0.5	0.5	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 1})	Counter({'6V3E': 1, '6': 1, 'E': 1})	Counter({'BIASED': 2, 'ALL_CHECKED': 1})	0.6666666666666666	[('with', 4), ('have', 4), ('cards', 3), ('vowel', 3), ('even', 3)]	0.0	0.0	0	0	1.0	0.0	53	154	1.0	0.950068597536621	0.75
32292b8c-efc0-4fcd-8f8e-4629b3e3b8be	32292b8c-efc0-4fcd-8f8e-4629b3e3b8be	34	3	0.4166666666666667	0.5	Counter({'ALL_CHECKED': 1, 'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'U4G7': 1, '4': 1, 'U4': 1})	Counter({'BIASED': 2, 'ALL_CHECKED': 1})	0.6666666666666666	[('would', 6), ('even', 6), ('that', 5), ('rule', 5), ('vowel', 4)]	0.0	0.0	0	0	1.3333333333333333	0.08333333333333331	63	240	1.3333333333333333	0.9360847109776409	0.5
f1146abc-4468-473e-b997-cc370648bf62	f1146abc-4468-473e-b997-cc370648bf62	37	3	0.4166666666666667	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'I4': 2, 'J94': 1})	Counter({'BIASED': 3})	1.0	[('number', 10), ('even', 7), ('there', 7), ('with', 6), ('other', 6)]	0.0	0.0	0	0	1.0	0.08333333333333331	95	380	1.0	0.9464919203523301	0.5
d0594491-ea11-4ee7-a353-2539310f1331	d0594491-ea11-4ee7-a353-2539310f1331	26	3	0.6666666666666666	0.25	Counter({'ALL_CHECKED': 1, 'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'7UJ6': 1, '7U': 1, 'UJ': 1})	Counter({'BIASED + CONST': 3})	1.0	[('turn', 7), ('vowels', 7), ('cards', 6), ('vowel', 5), ('have', 4)]	0.3333333333333333	0.0	0	0	2.6666666666666665	-0.41666666666666663	50	184	2.6666666666666665	0.99473723787795	1.0
cc4fa8e4-2d8b-44d2-b3a5-fe569a488397	cc4fa8e4-2d8b-44d2-b3a5-fe569a488397	30	4	0.5	0.5625	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'E': 1, 'J': 1, '5J': 1, '2E': 1})	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	0.5	[('have', 14), ('rule', 11), ('even', 11), ('first', 11), ('cards', 10)]	0.0	0.0	0	0	1.0	0.0625	90	404	1.0	0.9844625396806321	0.75
ac424128-d5a0-4894-a913-487735e61ced	ac424128-d5a0-4894-a913-487735e61ced	37	3	0.5	0.75	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'U6': 1, 'D69': 1, 'U': 1})	Counter({'OTHER_ERROR': 3})	1.0	[('rule', 12), ('have', 10), ('other', 9), ('side', 8), ('vowel', 8)]	0.0	0.0	0	0	1.0	0.25	88	398	1.0	0.9953941322977102	0.75
5eadd848-2a34-43f6-b7cd-dff1cc2a468b	5eadd848-2a34-43f6-b7cd-dff1cc2a468b	15	2	0.625	0.625	Counter({'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'1U': 1, 'F': 1})	Counter({'CORRECT': 1, 'OTHER_ERROR': 1})	0.5	[('what', 3), ('same', 2), ('mine', 2), ('rule', 2), ('need', 2)]	0.5	0.5	0	0	1.5	0.0	36	98	1.5	0.9967916319816366	1.0
340ee406-4938-43ac-92d9-07974416f075	340ee406-4938-43ac-92d9-07974416f075	40	3	0.5	0.75	Counter({'OTHER_ERROR': 3})	Counter({'E': 1, '32': 1, '2': 1})	Counter({'BIASED + ODDS': 3})	1.0	[('that', 7), ('rule', 7), ('three', 7), ('pick', 5), ('think', 5)]	0.0	0.0	0	0	2.0	0.25	82	310	2.0	0.9994356678184764	0.75
11b42793-338f-4fe7-a790-fb50bf2408bb	11b42793-338f-4fe7-a790-fb50bf2408bb	13	2	0.5	0.5	Counter({'BIASED': 2})	Counter({'4E': 2})	Counter({'BIASED': 2})	1.0	[('well', 3), ('think', 3), ('seems', 3), ('here', 2), ('only', 2)]	0.0	0.0	0	0	1.0	0.0	56	123	1.0	0.9957274520849256	0.5
8576e30b-8902-4988-a064-edc4e3d83d21	8576e30b-8902-4988-a064-edc4e3d83d21	33	2	0.5	0.75	Counter({'BIASED': 2})	Counter({'A4': 2})	Counter({'BIASED + ODDS': 2})	1.0	[('even', 11), ('that', 8), ('vowels', 7), ('have', 7), ('cards', 6)]	0.0	0.0	0	0	1.0	0.25	84	308	1.0	0.9672947789468944	0.5
53074ddc-1a78-49da-a033-b59bb3a9339b	53074ddc-1a78-49da-a033-b59bb3a9339b	15	3	0.5	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'4A': 2, '45': 1})	Counter({'BIASED': 3})	1.0	[('correct', 2), ('thats', 1), ('what', 1), ('selected', 1), ('well', 1)]	0.0	0.0	0	0	1.0	0.0	32	77	1.0	0.9877812438119244	0.5
6c9d46ae-b740-4943-bc5b-fec54b66030f	6c9d46ae-b740-4943-bc5b-fec54b66030f	41	5	0.45	1.0	Counter({'OTHER_ERROR': 3, 'BIASED': 2})	Counter({'A4': 2, '5': 1, 'Q': 1, '4': 1})	Counter({'CORRECT': 5})	1.0	[('have', 10), ('think', 9), ('even', 7), ('that', 7), ('with', 5)]	0.0	1.0	1	0	1.4	0.55	75	319	1.4	0.8863052519824703	0.75
b0033e15-6b36-4145-94cf-fa35e97216e6	b0033e15-6b36-4145-94cf-fa35e97216e6	30	3	0.6666666666666666	1.0	Counter({'ALL_CHECKED': 1, 'CORRECT': 1, 'BIASED': 1})	Counter({'72ZA': 1, '7A': 1, '2A': 1})	Counter({'CORRECT': 3})	1.0	[('that', 6), ('rule', 6), ('consonant', 6), ('number', 5), ('test', 4)]	0.3333333333333333	1.0	0	0	1.0	0.33333333333333337	80	298	1.0	0.9233393837282783	1.0
b7fbf5ae-4eb9-4959-b6d9-8483cc1df125	b7fbf5ae-4eb9-4959-b6d9-8483cc1df125	16	2	0.5	0.75	Counter({'BIASED': 2})	Counter({'2A': 2})	Counter({'OTHER_ERROR': 1, 'CORRECT': 1})	0.5	[('even', 4), ('vowel', 4), ('that', 4), ('rule', 4), ('number', 3)]	0.0	0.5	1	0	1.0	0.25	50	156	1.0	0.9544340029249649	0.5
9f6b9bbe-6f62-4359-951a-ea55e518d092	9f6b9bbe-6f62-4359-951a-ea55e518d092	37	3	0.5833333333333334	0.6666666666666666	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'A6': 1, 'AG': 1, 'A': 1})	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	0.6666666666666666	[('have', 11), ('rule', 10), ('vowels', 9), ('even', 9), ('that', 8)]	0.0	0.0	0	0	1.3333333333333333	0.08333333333333326	90	340	1.3333333333333333	0.969303292144105	0.75
17d8ea73-7c67-4e17-b0d3-9a45e1f64aad	17d8ea73-7c67-4e17-b0d3-9a45e1f64aad	23	4	0.5625	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1, 'BIASED + ODDS': 1})	Counter({'4A': 2, 'Z7': 1, '4A7': 1})	Counter({'BIASED': 4})	1.0	[('would', 4), ('cards', 3), ('what', 3), ('everyone', 3), ('even', 3)]	0.0	0.0	0	0	1.0	-0.0625	72	221	1.0	0.9185103271193575	0.75
a9fd0798-a54b-423c-b0b1-07ced674657f	a9fd0798-a54b-423c-b0b1-07ced674657f	63	6	0.6666666666666666	1.0	Counter({'CORRECT': 2, 'ALL_CHECKED': 1, 'BIASED + ODDS': 1, 'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'9A': 2, '94VA': 1, '94A': 1, '94V': 1, '4A': 1})	Counter({'CORRECT': 6})	1.0	[('rule', 10), ('that', 10), ('need', 8), ('yeah', 7), ('other', 6)]	0.3333333333333333	1.0	0	0	1.0	0.33333333333333337	100	454	1.0	0.9241406025663542	1.0
1adfd9cb-a10c-4f16-a880-29a0c7be304c	1adfd9cb-a10c-4f16-a880-29a0c7be304c	17	2	0.5	0.5	Counter({'BIASED': 1, 'ALL_CHECKED': 1})	Counter({'4A': 1, '4AB5': 1})	Counter({'BIASED': 2})	1.0	[('cards', 4), ('that', 3), ('hello', 2), ('pick', 2), ('turn', 2)]	0.0	0.0	0	0	1.0	0.0	59	168	1.0	0.9774178175281716	0.5
64ee0b4b-d719-46b6-be4e-cdb6af49a810	64ee0b4b-d719-46b6-be4e-cdb6af49a810	21	3	0.5833333333333334	0.6666666666666666	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'8E': 2, '7': 1})	Counter({'BIASED + ODDS': 1, 'OTHER_ERROR': 1, 'BIASED': 1})	0.3333333333333333	[('with', 5), ('flipped', 4), ('have', 3), ('think', 3), ('cards', 3)]	0.0	0.0	0	0	1.6666666666666667	0.08333333333333326	51	157	1.6666666666666667	0.9748830897462035	0.75
dca3b7c4-9483-4d9d-b76b-b7244cd8529a	dca3b7c4-9483-4d9d-b76b-b7244cd8529a	18	3	0.8333333333333334	1.0	Counter({'CORRECT': 2, 'BIASED': 1})	Counter({'U9': 2, 'U4': 1})	Counter({'CORRECT': 3})	1.0	[('even', 5), ('number', 5), ('that', 4), ('vowel', 4), ('think', 3)]	0.6666666666666666	1.0	0	0	1.0	0.16666666666666663	65	197	1.0	0.991532399729883	1.0
fdf2d4d2-8c8d-4f54-bd1e-a513fb23f9f3	fdf2d4d2-8c8d-4f54-bd1e-a513fb23f9f3	19	3	0.5833333333333334	1.0	Counter({'OTHER_ERROR': 1, 'BIASED': 1, 'BIASED + ODDS': 1})	Counter({'9R': 1, '2A': 1, '92A': 1})	Counter({'CORRECT': 3})	1.0	[('other', 4), ('side', 4), ('there', 4), ('rule', 3), ('that', 3)]	0.0	1.0	1	0	1.3333333333333333	0.41666666666666663	50	161	1.3333333333333333	0.8693978806749073	0.75
e1c82c26-0d6b-4d13-9915-b438bdf8640f	e1c82c26-0d6b-4d13-9915-b438bdf8640f	35	2	0.75	0.75	Counter({'CORRECT': 1, 'BIASED': 1})	Counter({'U9': 1, 'U8': 1})	Counter({'BIASED + ODDS': 2})	1.0	[('think', 10), ('vowel', 9), ('could', 7), ('theory', 6), ('need', 5)]	0.5	0.0	0	0	2.0	0.0	82	355	2.0	0.9275265884316759	1.0
67664331-9bcc-433e-8fc7-447e401789b4	67664331-9bcc-433e-8fc7-447e401789b4	23	4	0.5625	0.75	Counter({'OTHER_ERROR': 4})	Counter({'U': 2, 'Z': 1, '69': 1})	Counter({'OTHER_ERROR': 4})	1.0	[('what', 4), ('choose', 3), ('card', 3), ('hello', 3), ('with', 3)]	0.0	0.0	0	0	1.0	0.1875	40	120	1.0	0.9765762937075555	0.75
d0beb237-c63e-4f70-a270-d0b64ad75c7b	d0beb237-c63e-4f70-a270-d0b64ad75c7b	34	4	0.5	1.0	Counter({'BIASED': 2, 'OTHER_ERROR': 1, 'ALL_CHECKED': 1})	Counter({'A6': 2, 'AG': 1, '9AG6': 1})	Counter({'CORRECT': 4})	1.0	[('with', 11), ('cards', 7), ('rule', 7), ('that', 6), ('side', 6)]	0.0	1.0	1	0	1.5	0.5	83	315	1.5	0.9887089087640858	0.5
ea599251-dbe4-4bb9-973c-0404cc208064	ea599251-dbe4-4bb9-973c-0404cc208064	22	3	0.6666666666666666	1.0	Counter({'BIASED': 1, 'CORRECT': 1, 'ALL_CHECKED': 1})	Counter({'8U': 1, 'U9': 1, '8KU9': 1})	Counter({'CORRECT': 3})	1.0	[('rule', 6), ('doesnt', 6), ('vowel', 6), ('have', 5), ('then', 5)]	0.3333333333333333	1.0	0	0	1.3333333333333333	0.33333333333333337	58	214	1.3333333333333333	0.9922150607220181	1.0
edab95c4-0e10-41f7-a7e3-eee1ed51a59c	edab95c4-0e10-41f7-a7e3-eee1ed51a59c	17	2	0.5	0.5	Counter({'BIASED': 1, 'ALL_CHECKED': 1})	Counter({'4E': 1, '54EJ': 1})	Counter({'BIASED': 2})	1.0	[('rule', 6), ('have', 6), ('other', 6), ('think', 5), ('side', 5)]	0.0	0.0	0	0	1.0	0.0	73	234	1.0	0.9366673818775626	0.5
eb3cba4b-ee25-4af0-93c9-57603ffcc448	eb3cba4b-ee25-4af0-93c9-57603ffcc448	27	3	0.5833333333333334	0.6666666666666666	Counter({'OTHER_ERROR': 2, 'BIASED + CONST': 1})	Counter({'U': 1, 'QU6': 1, '3': 1})	Counter({'BIASED': 2, 'CORRECT': 1})	0.6666666666666666	[('choose', 3), ('need', 3), ('test', 3), ('cards', 2), ('then', 2)]	0.0	0.3333333333333333	1	0	1.3333333333333333	0.08333333333333326	44	133	1.3333333333333333	0.918555783726957	0.75
